disaster_id,disaster_location_id,geoname_id,precision_code,place_name,latitude,longitude,location_type_code,geoname_adm_code,geoname_adm_name,location_class,geographic_exactness,year,event_name,location,disaster_group,disaster_subgroup,disaster_type,disaster_subtype,disaster_subsubtype,associated_disaster,associated_disaster2,country_name,country_iso3,start_isodate,end_isodate,no_killed,no_injured,no_affected,no_homeless,total_affected,total_dam_usd,even_split_dam_usd
2011-279,2011-279_1699296,1699296,1,Rodriguez,14.76011,121.19993,PPLA3,6295630|6255147|PH|40|1691591|1699298|1699296,Earth|Asia|Philippines|Calabarzon|Province of Rizal|Rodriguez|Rodriguez,2,1,2011,Typhoon \'Kabayan\' (Muifa),"Mandaluyong, Marikina, Quezon, San Juan cities (NCR); Japalit (Pampanga), Paniqui (Tarlac) - Region III; Calatagan, Malvar (Batangas), Antopolo city, Rodriguez, San Mateo (Rizal) - Region IV",Natural,Meteorological,Storm,Tropical cyclone,,Flood,Landslide / Mudslide,Philippines,PHL,2011-8-2,2011-8-2 ,11,5,8418,0,8423,61841.24,5153.43666667
2011-279,2011-279_1701968,1701968,3,Mandaluyong City,14.58333,121.03333,ADM2,6295630|6255147|PH|NCR|1701968,Earth|Asia|Philippines|National Capital Region|Mandaluyong City,1,1,2011,Typhoon \'Kabayan\' (Muifa),"Mandaluyong, Marikina, Quezon, San Juan cities (NCR); Japalit (Pampanga), Paniqui (Tarlac) - Region III; Calatagan, Malvar (Batangas), Antopolo city, Rodriguez, San Mateo (Rizal) - Region IV",Natural,Meteorological,Storm,Tropical cyclone,,Flood,Landslide / Mudslide,Philippines,PHL,2011-8-2,2011-8-2 ,11,5,8418,0,8423,61841.24,5153.43666667
2011-279,2011-279_1720499,1720499,1,Calatagan,13.83224,120.63219,PPLA3,6295630|6255147|PH|40|1726279|1720503|1720499,Earth|Asia|Philippines|Calabarzon|Province of Batangas|Calatagan|Calatagan,2,1,2011,Typhoon \'Kabayan\' (Muifa),"Mandaluyong, Marikina, Quezon, San Juan cities (NCR); Japalit (Pampanga), Paniqui (Tarlac) - Region III; Calatagan, Malvar (Batangas), Antopolo city, Rodriguez, San Mateo (Rizal) - Region IV",Natural,Meteorological,Storm,Tropical cyclone,,Flood,Landslide / Mudslide,Philippines,PHL,2011-8-2,2011-8-2 ,11,5,8418,0,8423,61841.24,5153.43666667
2011-279,2011-279_1695848,1695848,3,Province of Pampanga,15.06667,120.66667,ADM2,6295630|6255147|PH|03|1695848,Earth|Asia|Philippines|Central Luzon|Province of Pampanga,1,2,2011,Typhoon \'Kabayan\' (Muifa),"Mandaluyong, Marikina, Quezon, San Juan cities (NCR); Japalit (Pampanga), Paniqui (Tarlac) - Region III; Calatagan, Malvar (Batangas), Antopolo city, Rodriguez, San Mateo (Rizal) - Region IV",Natural,Meteorological,Storm,Tropical cyclone,,Flood,Landslide / Mudslide,Philippines,PHL,2011-8-2,2011-8-2 ,11,5,8418,0,8423,61841.24,5153.43666667
2011-272,2011-272_1711331,1711331,3,Province of Ifugao,16.83333,121.16667,ADM2,6295630|6255147|PH|15|1711331,Earth|Asia|Philippines|Cordillera|Province of Ifugao,1,1,2011,Topical storm Juaning (Nock-ten),"La Pinas (NCR); Nueva Ecija (Region III); Cavite, Quezon (Region IV-A); Marinduque (Region IV-B); Albay, Catanduanes, Camarines Sur, Camarinas Norte, Sorsogon, Masbate (Region V); Iloilo (Region IV); Siquijor (Region VII); Leyte (Region VIII); Ifugao (CAR",Natural,Meteorological,Storm,Tropical cyclone,,Flood,Landslide / Mudslide,Philippines,PHL,2011-7-26,2011-7-27 ,84,53,1108171,0,1108224,66304293.77,4420286.25133
2011-272,2011-272_1692194,1692194,3,Quezon,14.66667,121.5,ADM2,6295630|6255147|PH|40|1692194,Earth|Asia|Philippines|Calabarzon|Quezon,1,1,2011,Topical storm Juaning (Nock-ten),"La Pinas (NCR); Nueva Ecija (Region III); Cavite, Quezon (Region IV-A); Marinduque (Region IV-B); Albay, Catanduanes, Camarines Sur, Camarinas Norte, Sorsogon, Masbate (Region V); Iloilo (Region IV); Siquijor (Region VII); Leyte (Region VIII); Ifugao (CAR",Natural,Meteorological,Storm,Tropical cyclone,,Flood,Landslide / Mudslide,Philippines,PHL,2011-7-26,2011-7-27 ,84,53,1108171,0,1108224,66304293.77,4420286.25133
2011-272,2011-272_1731616,1731616,3,Province of Albay,13.21667,123.55,ADM2,6295630|6255147|PH|05|1731616,Earth|Asia|Philippines|Bicol|Province of Albay,1,1,2011,Topical storm Juaning (Nock-ten),"La Pinas (NCR); Nueva Ecija (Region III); Cavite, Quezon (Region IV-A); Marinduque (Region IV-B); Albay, Catanduanes, Camarines Sur, Camarinas Norte, Sorsogon, Masbate (Region V); Iloilo (Region IV); Siquijor (Region VII); Leyte (Region VIII); Ifugao (CAR",Natural,Meteorological,Storm,Tropical cyclone,,Flood,Landslide / Mudslide,Philippines,PHL,2011-7-26,2011-7-27 ,84,53,1108171,0,1108224,66304293.77,4420286.25133
2011-272,2011-272_1700902,1700902,3,Province of Marinduque,13.41667,121.95,ADM2,6295630|6255147|PH|41|1700902,Earth|Asia|Philippines|Mimaropa|Province of Marinduque,1,1,2011,Topical storm Juaning (Nock-ten),"La Pinas (NCR); Nueva Ecija (Region III); Cavite, Quezon (Region IV-A); Marinduque (Region IV-B); Albay, Catanduanes, Camarines Sur, Camarinas Norte, Sorsogon, Masbate (Region V); Iloilo (Region IV); Siquijor (Region VII); Leyte (Region VIII); Ifugao (CAR",Natural,Meteorological,Storm,Tropical cyclone,,Flood,Landslide / Mudslide,Philippines,PHL,2011-7-26,2011-7-27 ,84,53,1108171,0,1108224,66304293.77,4420286.25133
2011-272,2011-272_1697473,1697473,3,Province of Nueva Ecija,15.58333,121,ADM2,6295630|6255147|PH|03|1697473,Earth|Asia|Philippines|Central Luzon|Province of Nueva Ecija,1,1,2011,Topical storm Juaning (Nock-ten),"La Pinas (NCR); Nueva Ecija (Region III); Cavite, Quezon (Region IV-A); Marinduque (Region IV-B); Albay, Catanduanes, Camarines Sur, Camarinas Norte, Sorsogon, Masbate (Region V); Iloilo (Region IV); Siquijor (Region VII); Leyte (Region VIII); Ifugao (CAR",Natural,Meteorological,Storm,Tropical cyclone,,Flood,Landslide / Mudslide,Philippines,PHL,2011-7-26,2011-7-27 ,84,53,1108171,0,1108224,66304293.77,4420286.25133
2011-272,2011-272_1686065,1686065,3,Province of Siquijor,9.18333,123.56667,ADM2,6295630|6255147|PH|07|1686065,Earth|Asia|Philippines|Central Visayas|Province of Siquijor,1,1,2011,Topical storm Juaning (Nock-ten),"La Pinas (NCR); Nueva Ecija (Region III); Cavite, Quezon (Region IV-A); Marinduque (Region IV-B); Albay, Catanduanes, Camarines Sur, Camarinas Norte, Sorsogon, Masbate (Region V); Iloilo (Region IV); Siquijor (Region VII); Leyte (Region VIII); Ifugao (CAR",Natural,Meteorological,Storm,Tropical cyclone,,Flood,Landslide / Mudslide,Philippines,PHL,2011-7-26,2011-7-27 ,84,53,1108171,0,1108224,66304293.77,4420286.25133
2011-272,2011-272_1706800,1706800,3,Province of Leyte,10.91667,124.66667,ADM2,6295630|6255147|PH|08|1706800,Earth|Asia|Philippines|Eastern Visayas|Province of Leyte,1,1,2011,Topical storm Juaning (Nock-ten),"La Pinas (NCR); Nueva Ecija (Region III); Cavite, Quezon (Region IV-A); Marinduque (Region IV-B); Albay, Catanduanes, Camarines Sur, Camarinas Norte, Sorsogon, Masbate (Region V); Iloilo (Region IV); Siquijor (Region VII); Leyte (Region VIII); Ifugao (CAR",Natural,Meteorological,Storm,Tropical cyclone,,Flood,Landslide / Mudslide,Philippines,PHL,2011-7-26,2011-7-27 ,84,53,1108171,0,1108224,66304293.77,4420286.25133
2011-272,2011-272_1685754,1685754,3,Province of Sorsogon,12.83333,123.91667,ADM2,6295630|6255147|PH|05|1685754,Earth|Asia|Philippines|Bicol|Province of Sorsogon,1,1,2011,Topical storm Juaning (Nock-ten),"La Pinas (NCR); Nueva Ecija (Region III); Cavite, Quezon (Region IV-A); Marinduque (Region IV-B); Albay, Catanduanes, Camarines Sur, Camarinas Norte, Sorsogon, Masbate (Region V); Iloilo (Region IV); Siquijor (Region VII); Leyte (Region VIII); Ifugao (CAR",Natural,Meteorological,Storm,Tropical cyclone,,Flood,Landslide / Mudslide,Philippines,PHL,2011-7-26,2011-7-27 ,84,53,1108171,0,1108224,66304293.77,4420286.25133
2011-272,2011-272_1711004,1711004,3,Province of Iloilo,11,122.66667,ADM2,6295630|6255147|PH|06|1711004,Earth|Asia|Philippines|Western Visayas|Province of Iloilo,1,1,2011,Topical storm Juaning (Nock-ten),"La Pinas (NCR); Nueva Ecija (Region III); Cavite, Quezon (Region IV-A); Marinduque (Region IV-B); Albay, Catanduanes, Camarines Sur, Camarinas Norte, Sorsogon, Masbate (Region V); Iloilo (Region IV); Siquijor (Region VII); Leyte (Region VIII); Ifugao (CAR",Natural,Meteorological,Storm,Tropical cyclone,,Flood,Landslide / Mudslide,Philippines,PHL,2011-7-26,2011-7-27 ,84,53,1108171,0,1108224,66304293.77,4420286.25133
2011-272,2011-272_1719846,1719846,3,Province of Camarines Norte,14.16667,122.75,ADM2,6295630|6255147|PH|05|1719846,Earth|Asia|Philippines|Bicol|Province of Camarines Norte,1,1,2011,Topical storm Juaning (Nock-ten),"La Pinas (NCR); Nueva Ecija (Region III); Cavite, Quezon (Region IV-A); Marinduque (Region IV-B); Albay, Catanduanes, Camarines Sur, Camarinas Norte, Sorsogon, Masbate (Region V); Iloilo (Region IV); Siquijor (Region VII); Leyte (Region VIII); Ifugao (CAR",Natural,Meteorological,Storm,Tropical cyclone,,Flood,Landslide / Mudslide,Philippines,PHL,2011-7-26,2011-7-27 ,84,53,1108171,0,1108224,66304293.77,4420286.25133
2011-272,2011-272_1700711,1700711,3,Province of Masbate,12.16667,123.58333,ADM2,6295630|6255147|PH|05|1700711,Earth|Asia|Philippines|Bicol|Province of Masbate,1,1,2011,Topical storm Juaning (Nock-ten),"La Pinas (NCR); Nueva Ecija (Region III); Cavite, Quezon (Region IV-A); Marinduque (Region IV-B); Albay, Catanduanes, Camarines Sur, Camarinas Norte, Sorsogon, Masbate (Region V); Iloilo (Region IV); Siquijor (Region VII); Leyte (Region VIII); Ifugao (CAR",Natural,Meteorological,Storm,Tropical cyclone,,Flood,Landslide / Mudslide,Philippines,PHL,2011-7-26,2011-7-27 ,84,53,1108171,0,1108224,66304293.77,4420286.25133
2011-272,2011-272_1717952,1717952,3,Province of Catanduanes,13.83333,124.25,ADM2,6295630|6255147|PH|05|1717952,Earth|Asia|Philippines|Bicol|Province of Catanduanes,1,1,2011,Topical storm Juaning (Nock-ten),"La Pinas (NCR); Nueva Ecija (Region III); Cavite, Quezon (Region IV-A); Marinduque (Region IV-B); Albay, Catanduanes, Camarines Sur, Camarinas Norte, Sorsogon, Masbate (Region V); Iloilo (Region IV); Siquijor (Region VII); Leyte (Region VIII); Ifugao (CAR",Natural,Meteorological,Storm,Tropical cyclone,,Flood,Landslide / Mudslide,Philippines,PHL,2011-7-26,2011-7-27 ,84,53,1108171,0,1108224,66304293.77,4420286.25133
2011-272,2011-272_1707175,1707175,1,Las Piñas,14.48333,120.98333,ADM3,6295630|6255147|PH|NCR|1707175,Earth|Asia|Philippines|National Capital Region|Las Piñas,1,1,2011,Topical storm Juaning (Nock-ten),"La Pinas (NCR); Nueva Ecija (Region III); Cavite, Quezon (Region IV-A); Marinduque (Region IV-B); Albay, Catanduanes, Camarines Sur, Camarinas Norte, Sorsogon, Masbate (Region V); Iloilo (Region IV); Siquijor (Region VII); Leyte (Region VIII); Ifugao (CAR",Natural,Meteorological,Storm,Tropical cyclone,,Flood,Landslide / Mudslide,Philippines,PHL,2011-7-26,2011-7-27 ,84,53,1108171,0,1108224,66304293.77,4420286.25133
2011-272,2011-272_1717639,1717639,3,Province of Cavite,14.25,120.83333,ADM2,6295630|6255147|PH|40|1717639,Earth|Asia|Philippines|Calabarzon|Province of Cavite,1,1,2011,Topical storm Juaning (Nock-ten),"La Pinas (NCR); Nueva Ecija (Region III); Cavite, Quezon (Region IV-A); Marinduque (Region IV-B); Albay, Catanduanes, Camarines Sur, Camarinas Norte, Sorsogon, Masbate (Region V); Iloilo (Region IV); Siquijor (Region VII); Leyte (Region VIII); Ifugao (CAR",Natural,Meteorological,Storm,Tropical cyclone,,Flood,Landslide / Mudslide,Philippines,PHL,2011-7-26,2011-7-27 ,84,53,1108171,0,1108224,66304293.77,4420286.25133
2011-272,2011-272_1719845,1719845,3,Province of Camarines Sur,13.66667,123.33333,ADM2,6295630|6255147|PH|05|1719845,Earth|Asia|Philippines|Bicol|Province of Camarines Sur,1,1,2011,Topical storm Juaning (Nock-ten),"La Pinas (NCR); Nueva Ecija (Region III); Cavite, Quezon (Region IV-A); Marinduque (Region IV-B); Albay, Catanduanes, Camarines Sur, Camarinas Norte, Sorsogon, Masbate (Region V); Iloilo (Region IV); Siquijor (Region VII); Leyte (Region VIII); Ifugao (CAR",Natural,Meteorological,Storm,Tropical cyclone,,Flood,Landslide / Mudslide,Philippines,PHL,2011-7-26,2011-7-27 ,84,53,1108171,0,1108224,66304293.77,4420286.25133
2011-244,2011-244_1723105,1723105,3,Province of Bukidnon,8,125,ADM2,6295630|6255147|PH|10|1723105,Earth|Asia|Philippines|Northern Mindanao|Province of Bukidnon,1,1,2011,,Bukkidnon (Mindanao Isl.),Natural,Hydrological,Mass movement wet,Landslide,,,,Philippines,PHL,2011-7-4,2011-7-4 ,5,5,0,0,5,0,0
2011-231,2011-231_7521311,7521311,4,National Capital Region,14.57775,121.04599,ADM1,6295630|6255147|PH|NCR,Earth|Asia|Philippines|National Capital Region,1,1,2011,Topical storm \'Meari\' (Falcon),"NCR; Pangasinan (REgion I - Ilocos Norte); Bataan, Bulacan, Nueva Ecija, Pampanga, Tarlac, Zambales (Region III - Central Luzon); Batangas, Cavite, Rizal (Region IV-A - Calabarzon); Albay, Camarines Sur (Region V - Bicol Region)",Natural,Meteorological,Storm,Tropical cyclone,,Flood,Landslide / Mudslide,Philippines,PHL,2011-6-21,2011-6-25 ,20,4,1700085,0,1700089,13488728.01,1037594.46231
2011-231,2011-231_1691591,1691591,3,Province of Rizal,14.58333,121.16667,ADM2,6295630|6255147|PH|40|1691591,Earth|Asia|Philippines|Calabarzon|Province of Rizal,1,1,2011,Topical storm \'Meari\' (Falcon),"NCR; Pangasinan (REgion I - Ilocos Norte); Bataan, Bulacan, Nueva Ecija, Pampanga, Tarlac, Zambales (Region III - Central Luzon); Batangas, Cavite, Rizal (Region IV-A - Calabarzon); Albay, Camarines Sur (Region V - Bicol Region)",Natural,Meteorological,Storm,Tropical cyclone,,Flood,Landslide / Mudslide,Philippines,PHL,2011-6-21,2011-6-25 ,20,4,1700085,0,1700089,13488728.01,1037594.46231
2011-231,2011-231_1717639,1717639,3,Province of Cavite,14.25,120.83333,ADM2,6295630|6255147|PH|40|1717639,Earth|Asia|Philippines|Calabarzon|Province of Cavite,1,1,2011,Topical storm \'Meari\' (Falcon),"NCR; Pangasinan (REgion I - Ilocos Norte); Bataan, Bulacan, Nueva Ecija, Pampanga, Tarlac, Zambales (Region III - Central Luzon); Batangas, Cavite, Rizal (Region IV-A - Calabarzon); Albay, Camarines Sur (Region V - Bicol Region)",Natural,Meteorological,Storm,Tropical cyclone,,Flood,Landslide / Mudslide,Philippines,PHL,2011-6-21,2011-6-25 ,20,4,1700085,0,1700089,13488728.01,1037594.46231
2011-231,2011-231_1723064,1723064,3,Province of Bulacan,15,121.08333,ADM2,6295630|6255147|PH|03|1723064,Earth|Asia|Philippines|Central Luzon|Province of Bulacan,1,1,2011,Topical storm \'Meari\' (Falcon),"NCR; Pangasinan (REgion I - Ilocos Norte); Bataan, Bulacan, Nueva Ecija, Pampanga, Tarlac, Zambales (Region III - Central Luzon); Batangas, Cavite, Rizal (Region IV-A - Calabarzon); Albay, Camarines Sur (Region V - Bicol Region)",Natural,Meteorological,Storm,Tropical cyclone,,Flood,Landslide / Mudslide,Philippines,PHL,2011-6-21,2011-6-25 ,20,4,1700085,0,1700089,13488728.01,1037594.46231
2011-231,2011-231_1726347,1726347,3,Province of Bataan,14.66667,120.41667,ADM2,6295630|6255147|PH|03|1726347,Earth|Asia|Philippines|Central Luzon|Province of Bataan,1,1,2011,Topical storm \'Meari\' (Falcon),"NCR; Pangasinan (REgion I - Ilocos Norte); Bataan, Bulacan, Nueva Ecija, Pampanga, Tarlac, Zambales (Region III - Central Luzon); Batangas, Cavite, Rizal (Region IV-A - Calabarzon); Albay, Camarines Sur (Region V - Bicol Region)",Natural,Meteorological,Storm,Tropical cyclone,,Flood,Landslide / Mudslide,Philippines,PHL,2011-6-21,2011-6-25 ,20,4,1700085,0,1700089,13488728.01,1037594.46231
2011-231,2011-231_1697473,1697473,3,Province of Nueva Ecija,15.58333,121,ADM2,6295630|6255147|PH|03|1697473,Earth|Asia|Philippines|Central Luzon|Province of Nueva Ecija,1,1,2011,Topical storm \'Meari\' (Falcon),"NCR; Pangasinan (REgion I - Ilocos Norte); Bataan, Bulacan, Nueva Ecija, Pampanga, Tarlac, Zambales (Region III - Central Luzon); Batangas, Cavite, Rizal (Region IV-A - Calabarzon); Albay, Camarines Sur (Region V - Bicol Region)",Natural,Meteorological,Storm,Tropical cyclone,,Flood,Landslide / Mudslide,Philippines,PHL,2011-6-21,2011-6-25 ,20,4,1700085,0,1700089,13488728.01,1037594.46231
2011-231,2011-231_1682811,1682811,3,Province of Tarlac,15.5,120.5,ADM2,6295630|6255147|PH|03|1682811,Earth|Asia|Philippines|Central Luzon|Province of Tarlac,1,1,2011,Topical storm \'Meari\' (Falcon),"NCR; Pangasinan (REgion I - Ilocos Norte); Bataan, Bulacan, Nueva Ecija, Pampanga, Tarlac, Zambales (Region III - Central Luzon); Batangas, Cavite, Rizal (Region IV-A - Calabarzon); Albay, Camarines Sur (Region V - Bicol Region)",Natural,Meteorological,Storm,Tropical cyclone,,Flood,Landslide / Mudslide,Philippines,PHL,2011-6-21,2011-6-25 ,20,4,1700085,0,1700089,13488728.01,1037594.46231
2011-231,2011-231_1679435,1679435,3,Province of Zambales,15.33333,120.16667,ADM2,6295630|6255147|PH|03|1679435,Earth|Asia|Philippines|Central Luzon|Province of Zambales,1,1,2011,Topical storm \'Meari\' (Falcon),"NCR; Pangasinan (REgion I - Ilocos Norte); Bataan, Bulacan, Nueva Ecija, Pampanga, Tarlac, Zambales (Region III - Central Luzon); Batangas, Cavite, Rizal (Region IV-A - Calabarzon); Albay, Camarines Sur (Region V - Bicol Region)",Natural,Meteorological,Storm,Tropical cyclone,,Flood,Landslide / Mudslide,Philippines,PHL,2011-6-21,2011-6-25 ,20,4,1700085,0,1700089,13488728.01,1037594.46231
2011-231,2011-231_1719845,1719845,3,Province of Camarines Sur,13.66667,123.33333,ADM2,6295630|6255147|PH|05|1719845,Earth|Asia|Philippines|Bicol|Province of Camarines Sur,1,1,2011,Topical storm \'Meari\' (Falcon),"NCR; Pangasinan (REgion I - Ilocos Norte); Bataan, Bulacan, Nueva Ecija, Pampanga, Tarlac, Zambales (Region III - Central Luzon); Batangas, Cavite, Rizal (Region IV-A - Calabarzon); Albay, Camarines Sur (Region V - Bicol Region)",Natural,Meteorological,Storm,Tropical cyclone,,Flood,Landslide / Mudslide,Philippines,PHL,2011-6-21,2011-6-25 ,20,4,1700085,0,1700089,13488728.01,1037594.46231
2011-231,2011-231_1731616,1731616,3,Province of Albay,13.21667,123.55,ADM2,6295630|6255147|PH|05|1731616,Earth|Asia|Philippines|Bicol|Province of Albay,1,1,2011,Topical storm \'Meari\' (Falcon),"NCR; Pangasinan (REgion I - Ilocos Norte); Bataan, Bulacan, Nueva Ecija, Pampanga, Tarlac, Zambales (Region III - Central Luzon); Batangas, Cavite, Rizal (Region IV-A - Calabarzon); Albay, Camarines Sur (Region V - Bicol Region)",Natural,Meteorological,Storm,Tropical cyclone,,Flood,Landslide / Mudslide,Philippines,PHL,2011-6-21,2011-6-25 ,20,4,1700085,0,1700089,13488728.01,1037594.46231
2011-231,2011-231_1726279,1726279,3,Province of Batangas,13.91667,121.08333,ADM2,6295630|6255147|PH|40|1726279,Earth|Asia|Philippines|Calabarzon|Province of Batangas,1,1,2011,Topical storm \'Meari\' (Falcon),"NCR; Pangasinan (REgion I - Ilocos Norte); Bataan, Bulacan, Nueva Ecija, Pampanga, Tarlac, Zambales (Region III - Central Luzon); Batangas, Cavite, Rizal (Region IV-A - Calabarzon); Albay, Camarines Sur (Region V - Bicol Region)",Natural,Meteorological,Storm,Tropical cyclone,,Flood,Landslide / Mudslide,Philippines,PHL,2011-6-21,2011-6-25 ,20,4,1700085,0,1700089,13488728.01,1037594.46231
2011-231,2011-231_1695848,1695848,3,Province of Pampanga,15.06667,120.66667,ADM2,6295630|6255147|PH|03|1695848,Earth|Asia|Philippines|Central Luzon|Province of Pampanga,1,1,2011,Topical storm \'Meari\' (Falcon),"NCR; Pangasinan (REgion I - Ilocos Norte); Bataan, Bulacan, Nueva Ecija, Pampanga, Tarlac, Zambales (Region III - Central Luzon); Batangas, Cavite, Rizal (Region IV-A - Calabarzon); Albay, Camarines Sur (Region V - Bicol Region)",Natural,Meteorological,Storm,Tropical cyclone,,Flood,Landslide / Mudslide,Philippines,PHL,2011-6-21,2011-6-25 ,20,4,1700085,0,1700089,13488728.01,1037594.46231
2011-231,2011-231_1695357,1695357,3,Province of Pangasinan,15.91667,120.33333,ADM2,6295630|6255147|PH|01|1695357,Earth|Asia|Philippines|Ilocos|Province of Pangasinan,1,1,2011,Topical storm \'Meari\' (Falcon),"NCR; Pangasinan (REgion I - Ilocos Norte); Bataan, Bulacan, Nueva Ecija, Pampanga, Tarlac, Zambales (Region III - Central Luzon); Batangas, Cavite, Rizal (Region IV-A - Calabarzon); Albay, Camarines Sur (Region V - Bicol Region)",Natural,Meteorological,Storm,Tropical cyclone,,Flood,Landslide / Mudslide,Philippines,PHL,2011-6-21,2011-6-25 ,20,4,1700085,0,1700089,13488728.01,1037594.46231
2011-221,2011-221_1715348,1715348,1,Davao City,7.07306,125.61278,PPLA,6295630|6255147|PH|11|1715348,Earth|Asia|Philippines|Davao|Davao City,2,1,2011,,Davao city (Mindanao),Natural,Hydrological,Flood,Flash flood,,,,Philippines,PHL,2011-6-28,2011-6-29 ,31,0,121005,0,121005,263087.32,263087.32
2011-204,2011-204_1723105,1723105,3,Province of Bukidnon,8,125,ADM2,6295630|6255147|PH|10|1723105,Earth|Asia|Philippines|Northern Mindanao|Province of Bukidnon,1,1,2011,,"Bukidnon, Compostela Valley, Davao sel Sur, North Cotabato, Sultan Kudarat, Maguindanao provinces",Natural,Hydrological,Flood,General flood,,Landslide / Mudslide,,Philippines,PHL,2011-5-31,2011-6-19 ,12,3,944778,0,944781,11179638.9,1863273.15
2011-204,2011-204_1697559,1697559,3,Province of Cotabato,7.01667,125.08333,ADM2,6295630|6255147|PH|12|1697559,Earth|Asia|Philippines|Soccsksargen|Province of Cotabato,1,1,2011,,"Bukidnon, Compostela Valley, Davao sel Sur, North Cotabato, Sultan Kudarat, Maguindanao provinces",Natural,Hydrological,Flood,General flood,,Landslide / Mudslide,,Philippines,PHL,2011-5-31,2011-6-19 ,12,3,944778,0,944781,11179638.9,1863273.15
2011-204,2011-204_1703701,1703701,3,Province of Maguindanao,7.13333,124.3,ADM2,6295630|6255147|PH|14|1703701,Earth|Asia|Philippines|Autonomous Region in Muslim Mindanao|Province of Maguindanao,1,1,2011,,"Bukidnon, Compostela Valley, Davao sel Sur, North Cotabato, Sultan Kudarat, Maguindanao provinces",Natural,Hydrological,Flood,General flood,,Landslide / Mudslide,,Philippines,PHL,2011-5-31,2011-6-19 ,12,3,944778,0,944781,11179638.9,1863273.15
2011-204,2011-204_1715345,1715345,3,Province of Davao del Sur,6.33333,125.5,ADM2,6295630|6255147|PH|11|1715345,Earth|Asia|Philippines|Davao|Province of Davao del Sur,1,1,2011,,"Bukidnon, Compostela Valley, Davao sel Sur, North Cotabato, Sultan Kudarat, Maguindanao provinces",Natural,Hydrological,Flood,General flood,,Landslide / Mudslide,,Philippines,PHL,2011-5-31,2011-6-19 ,12,3,944778,0,944781,11179638.9,1863273.15
2011-204,2011-204_7115980,7115980,1,Compostela Valley,7.60755,125.9586,VAL,6295630|6255147|PH|7115980,Earth|Asia|Philippines|Compostela Valley,4,1,2011,,"Bukidnon, Compostela Valley, Davao sel Sur, North Cotabato, Sultan Kudarat, Maguindanao provinces",Natural,Hydrological,Flood,General flood,,Landslide / Mudslide,,Philippines,PHL,2011-5-31,2011-6-19 ,12,3,944778,0,944781,11179638.9,1863273.15
2011-204,2011-204_1685377,1685377,3,Province of Sultan Kudarat,6.55,124.28333,ADM2,6295630|6255147|PH|12|1685377,Earth|Asia|Philippines|Soccsksargen|Province of Sultan Kudarat,1,1,2011,,"Bukidnon, Compostela Valley, Davao sel Sur, North Cotabato, Sultan Kudarat, Maguindanao provinces",Natural,Hydrological,Flood,General flood,,Landslide / Mudslide,,Philippines,PHL,2011-5-31,2011-6-19 ,12,3,944778,0,944781,11179638.9,1863273.15
2011-203,2011-203_7521311,7521311,4,National Capital Region,14.57775,121.04599,ADM1,6295630|6255147|PH|NCR,Earth|Asia|Philippines|National Capital Region,1,1,2011,Tropical storm \'Dodong\' (Sarika),"Region IV-A, IV-B, III, NCR",Natural,Meteorological,Storm,Tropical cyclone,,Flood,Landslide / Mudslide,Philippines,PHL,2011-6-9,2011-6-10 ,9,1,1151,0,1152,,0
2011-203,2011-203_7521305,7521305,4,Central Luzon,15.30714,120.79762,ADM1,6295630|6255147|PH|03,Earth|Asia|Philippines|Central Luzon,1,1,2011,Tropical storm \'Dodong\' (Sarika),"Region IV-A, IV-B, III, NCR",Natural,Meteorological,Storm,Tropical cyclone,,Flood,Landslide / Mudslide,Philippines,PHL,2011-6-9,2011-6-10 ,9,1,1151,0,1152,,0
2011-203,2011-203_7521303,7521303,4,Calabarzon,14.31,121.09,ADM1,6295630|6255147|PH|40,Earth|Asia|Philippines|Calabarzon,1,1,2011,Tropical storm \'Dodong\' (Sarika),"Region IV-A, IV-B, III, NCR",Natural,Meteorological,Storm,Tropical cyclone,,Flood,Landslide / Mudslide,Philippines,PHL,2011-6-9,2011-6-10 ,9,1,1151,0,1152,,0
2011-203,2011-203_7521296,7521296,4,Mimaropa,12.87014,121.13403,ADM1,6295630|6255147|PH|41,Earth|Asia|Philippines|Mimaropa,1,1,2011,Tropical storm \'Dodong\' (Sarika),"Region IV-A, IV-B, III, NCR",Natural,Meteorological,Storm,Tropical cyclone,,Flood,Landslide / Mudslide,Philippines,PHL,2011-6-9,2011-6-10 ,9,1,1151,0,1152,,0
2011-157,2011-157_1690649,1690649,3,Province of Samar,11.83333,125,ADM2,6295630|6255147|PH|08|1690649,Earth|Asia|Philippines|Eastern Visayas|Province of Samar,1,1,2011,Typhoon Bebeng (Aere),"NCR; Bulacan, Zambales (Region III); Albay, Camarines Norte, Camarines Sur, Masbate, Sorsogon (Region V); Cebu (Region VII); Eastern Samar, Leyte, Northern Samar, Western Samar (Region VIII)",Natural,Meteorological,Storm,Tropical cyclone,,Flood,Landslide / Mudslide,Philippines,PHL,2011-5-8,2011-5-11 ,37,11,430081,0,430092,32764328.92,2340309.20857
