disaster_id,location_id,geoname_id,precision_code,place_name,latitude,longitude,location_type_code,geoname_adm_code,geoname_adm_name,location_class,geographic_exactness
2007-667,2007-667_7521310,7521310,4,Bicol,13.31389,123.56389,ADM1,6295630|6255147|PH|05,Earth|Asia|Philippines|Bicol,1,1
2007-667,2007-667_1711331,1711331,3,Province of Ifugao,16.83333,121.16667,ADM2,6295630|6255147|PH|15|1711331,Earth|Asia|Philippines|Cordillera|Province of Ifugao,1,1
2007-665,2007-665_1680028,1680028,1,Victoria,13.15,121.26667,ADM3,6295630|6255147|PH|41|1699585|1680028,Earth|Asia|Philippines|Mimaropa|Oriental Mindoro|Victoria,1,1
2007-665,2007-665_1697912,1697912,1,Naujan,13.25,121.2,ADM3,6295630|6255147|PH|41|1699585|1697912,Earth|Asia|Philippines|Mimaropa|Oriental Mindoro|Naujan,1,1
2007-578,2007-578_7521295,7521295,4,Northern Mindanao,8.5262,125.22669,ADM1,6295630|6255147|PH|10,Earth|Asia|Philippines|Northern Mindanao,1,1
2007-578,2007-578_7521306,7521306,4,Central Visayas,9.91072,123.61442,ADM1,6295630|6255147|PH|07,Earth|Asia|Philippines|Central Visayas,1,1
2007-577,2007-577_1699492,1699492,3,Province of Misamis Oriental,8.75,125,ADM2,6295630|6255147|PH|10|1699492,Earth|Asia|Philippines|Northern Mindanao|Province of Misamis Oriental,1,1
2007-577,2007-577_7521308,7521308,4,Zamboanga Peninsula,7.49432,122.67366,ADM1,6295630|6255147|PH|09,Earth|Asia|Philippines|Zamboanga Peninsula,1,1
2007-576,2007-576_1719846,1719846,3,Province of Camarines Norte,14.16667,122.75,ADM2,6295630|6255147|PH|05|1719846,Earth|Asia|Philippines|Bicol|Province of Camarines Norte,1,1
2007-576,2007-576_1719845,1719845,3,Province of Camarines Sur,13.66667,123.33333,ADM2,6295630|6255147|PH|05|1719845,Earth|Asia|Philippines|Bicol|Province of Camarines Sur,1,1
2007-576,2007-576_1710515,1710515,3,Province of Isabela,17,122,ADM2,6295630|6255147|PH|02|1710515,Earth|Asia|Philippines|Cagayan Valley|Province of Isabela,1,1
2007-560,2007-560_1721086,1721086,3,Province of Cagayan,18,121.83333,ADM2,6295630|6255147|PH|02|1721086,Earth|Asia|Philippines|Cagayan Valley|Province of Cagayan,1,1
2007-560,2007-560_1710515,1710515,3,Province of Isabela,17,122,ADM2,6295630|6255147|PH|02|1710515,Earth|Asia|Philippines|Cagayan Valley|Province of Isabela,1,1
2007-553,2007-553_7521295,7521295,4,Northern Mindanao,8.5262,125.22669,ADM1,6295630|6255147|PH|10,Earth|Asia|Philippines|Northern Mindanao,1,1
2007-553,2007-553_7521306,7521306,4,Central Visayas,9.91072,123.61442,ADM1,6295630|6255147|PH|07,Earth|Asia|Philippines|Central Visayas,1,1
2007-525,2007-525_7521310,7521310,4,Bicol,13.31389,123.56389,ADM1,6295630|6255147|PH|05,Earth|Asia|Philippines|Bicol,1,1
2007-463,2007-463_7115730,7115730,3,Kalinga,17.42599,121.41609,ADM2,6295630|6255147|PH|15|7115730,Earth|Asia|Philippines|Cordillera|Kalinga,1,1
2007-463,2007-463_1711331,1711331,3,Province of Ifugao,16.83333,121.16667,ADM2,6295630|6255147|PH|15|1711331,Earth|Asia|Philippines|Cordillera|Province of Ifugao,1,1
2007-457,2007-457_1697808,1697808,3,Province of Negros Occidental,10.41667,123,ADM2,6295630|6255147|PH|06|1697808,Earth|Asia|Philippines|Western Visayas|Province of Negros Occidental,1,1
2007-380,2007-380_7521310,7521310,4,Bicol,13.31389,123.56389,ADM1,6295630|6255147|PH|05,Earth|Asia|Philippines|Bicol,1,1
2007-380,2007-380_1704846,1704846,1,Luzon,16,121,ISL,6295630|6255147|PH|00,Earth|Asia|Philippines|Luzon,4,1
2007-380,2007-380_7521303,7521303,4,Calabarzon,14.31,121.09,ADM1,6295630|6255147|PH|40,Earth|Asia|Philippines|Calabarzon,1,1
2007-380,2007-380_7521296,7521296,4,Mimaropa,12.87014,121.13403,ADM1,6295630|6255147|PH|41,Earth|Asia|Philippines|Mimaropa,1,1
2007-346,2007-346_7521305,7521305,4,Central Luzon,15.30714,120.79762,ADM1,6295630|6255147|PH|03,Earth|Asia|Philippines|Central Luzon,1,1
2007-346,2007-346_7521311,7521311,4,National Capital Region,14.57775,121.04599,ADM1,6295630|6255147|PH|NCR,Earth|Asia|Philippines|National Capital Region,1,1
2007-22,2007-22_1731818,1731818,3,Province of Agusan del Sur,8.5,125.83333,ADM2,6295630|6255147|PH|13|1731818,Earth|Asia|Philippines|Caraga|Province of Agusan del Sur,1,1
2007-22,2007-22_1731819,1731819,3,Province of Agusan del Norte,9.16667,125.5,ADM2,6295630|6255147|PH|13|1731819,Earth|Asia|Philippines|Caraga|Province of Agusan del Norte,1,1
2007-22,2007-22_1715345,1715345,3,Province of Davao del Sur,6.33333,125.5,ADM2,6295630|6255147|PH|11|1715345,Earth|Asia|Philippines|Davao|Province of Davao del Sur,1,1
2007-22,2007-22_1715347,1715347,3,Province of Davao del Norte,7.45099,125.81543,ADM2,6295630|6255147|PH|11|1715347,Earth|Asia|Philippines|Davao|Province of Davao del Norte,1,1
2008-623,2008-623_1719330,1719330,1,Candaba,15.15,120.85,ADM3,6295630|6255147|PH|03|1695848|1719330,Earth|Asia|Philippines|Central Luzon|Province of Pampanga|Candaba,1,1
2008-623,2008-623_1695848,1695848,3,Province of Pampanga,15.06667,120.66667,ADM2,6295630|6255147|PH|03|1695848,Earth|Asia|Philippines|Central Luzon|Province of Pampanga,1,1
2008-623,2008-623_1697473,1697473,3,Province of Nueva Ecija,15.58333,121,ADM2,6295630|6255147|PH|03|1697473,Earth|Asia|Philippines|Central Luzon|Province of Nueva Ecija,1,1
2008-622,2008-622_1703701,1703701,3,Province of Maguindanao,7.13333,124.3,ADM2,6295630|6255147|PH|14|1703701,Earth|Asia|Philippines|Autonomous Region in Muslim Mindanao|Province of Maguindanao,1,1
2008-622,2008-622_1716770,1716770,3,Cotabato City,7.21667,124.25,ADM2,6295630|6255147|PH|12|1716770,Earth|Asia|Philippines|Soccsksargen|Cotabato City,1,1
2008-622,2008-622_7115989,7115989,4,Autonomous Region in Muslim Mindanao,7.79583,122.78921,ADM1,6295630|6255147|PH|14,Earth|Asia|Philippines|Autonomous Region in Muslim Mindanao,1,1
2008-621,2008-621_1716447,1716447,1,Currimao,18,120.5,ADM3,6295630|6255147|PH|01|1711034|1716447,Earth|Asia|Philippines|Ilocos|Province of Ilocos Norte|Currimao,1,1
2008-621,2008-621_1726339,1726339,1,Batac City,18.0554,120.56489,PPL,6295630|6255147|PH|01|1726339,Earth|Asia|Philippines|Ilocos|Batac City,2,1
2008-621,2008-621_1687847,1687847,1,Santa Teresita,18.2472,121.9127,PPLA3,6295630|6255147|PH|02|1721086|1687851|1687847,Earth|Asia|Philippines|Cagayan Valley|Province of Cagayan|Santa Teresita|Santa Teresita,2,1
2008-621,2008-621_1696484,1696484,1,Pagudpud,18.56327,120.86478,ADM3,6295630|6255147|PH|01|1711034|1696484,Earth|Asia|Philippines|Ilocos|Province of Ilocos Norte|Pagudpud,1,1
2008-621,2008-621_1701024,1701024,1,Marcos,18.02454,120.70323,ADM3,6295630|6255147|PH|01|1711034|1701024,Earth|Asia|Philippines|Ilocos|Province of Ilocos Norte|Marcos,1,1
2008-621,2008-621_1697472,1697472,1,Nueva Era,17.93333,120.7,ADM3,6295630|6255147|PH|01|1711034|1697472,Earth|Asia|Philippines|Ilocos|Province of Ilocos Norte|Nueva Era,1,1
2008-621,2008-621_1688906,1688906,1,San Nicolas,16.1,120.78333,ADM3,6295630|6255147|PH|01|1695357|1688906,Earth|Asia|Philippines|Ilocos|Province of Pangasinan|San Nicolas,1,1
2008-621,2008-621_1714729,1714729,1,Dingras,18.07556,120.72984,ADM3,6295630|6255147|PH|01|1711034|1714729,Earth|Asia|Philippines|Ilocos|Province of Ilocos Norte|Dingras,1,1
2008-621,2008-621_1705115,1705115,1,Luna,16.85,120.38333,ADM3,6295630|6255147|PH|01|1707052|1705115,Earth|Asia|Philippines|Ilocos|Province of La Union|Luna,1,1
2008-621,2008-621_1694485,1694485,1,Pasuquin,18.36667,120.63333,ADM3,6295630|6255147|PH|01|1711034|1694485,Earth|Asia|Philippines|Ilocos|Province of Ilocos Norte|Pasuquin,1,1
2008-621,2008-621_1729656,1729656,1,Bacarra,18.25,120.61667,ADM3,6295630|6255147|PH|01|1711034|1729656,Earth|Asia|Philippines|Ilocos|Province of Ilocos Norte|Bacarra,1,1
2008-621,2008-621_1687148,1687148,1,Sarrat,18.1,120.66667,ADM3,6295630|6255147|PH|01|1711034|1687148,Earth|Asia|Philippines|Ilocos|Province of Ilocos Norte|Sarrat,1,1
2008-621,2008-621_1707403,1707403,3,Laoag City,18.2,120.6,ADM2,6295630|6255147|PH|01|1707403,Earth|Asia|Philippines|Ilocos|Laoag City,1,1
2008-621,2008-621_1727212,1727212,1,Bangui,18.47045,120.75321,ADM3,6295630|6255147|PH|01|1711034|1727212,Earth|Asia|Philippines|Ilocos|Province of Ilocos Norte|Bangui,1,1
2008-621,2008-621_1694872,1694872,1,Paoay,18.08333,120.51667,ADM3,6295630|6255147|PH|01|1711034|1694872,Earth|Asia|Philippines|Ilocos|Province of Ilocos Norte|Paoay,1,1
2008-621,2008-621_1693942,1693942,1,Piddig,18.18283,120.75663,ADM3,6295630|6255147|PH|01|1711034|1693942,Earth|Asia|Philippines|Ilocos|Province of Ilocos Norte|Piddig,1,1
2008-620,2008-620_1715347,1715347,3,Province of Davao del Norte,7.45099,125.81543,ADM2,6295630|6255147|PH|11|1715347,Earth|Asia|Philippines|Davao|Province of Davao del Norte,1,1
2008-620,2008-620_1702033,1702033,1,Manay,7.18333,126.41667,ADM3,6295630|6255147|PH|11|1715342|1702033,Earth|Asia|Philippines|Davao|Province of Davao Oriental|Manay,1,1
2008-611,2008-611_1730026,1730026,1,Asuncion,7.58333,125.76667,ADM3,6295630|6255147|PH|11|1715347|1730026,Earth|Asia|Philippines|Davao|Province of Davao del Norte|Asuncion,1,1
2008-611,2008-611_6569539,6569539,1,Municipality of Gitagum,8.55778,124.39917,ADM3,6295630|6255147|PH|10|1699492|6569539,Earth|Asia|Philippines|Northern Mindanao|Province of Misamis Oriental|Municipality of Gitagum,1,1
2008-611,2008-611_6569728,6569728,1,Municipality of Initao,8.49056,124.33583,ADM3,6295630|6255147|PH|10|1699492|6569728,Earth|Asia|Philippines|Northern Mindanao|Province of Misamis Oriental|Municipality of Initao,1,1
2008-609,2008-609_1713788,1713788,1,Esperanza,6.72306,124.51972,PPLA3,6295630|6255147|PH|12|1685377|1713791|1713788,Earth|Asia|Philippines|Soccsksargen|Province of Sultan Kudarat|Esperanza|Esperanza,2,1
2008-609,2008-609_1707812,1707812,1,Lambayong,6.51944,125.04444,PPL,6295630|6255147|PH|12|1685377|1707812,Earth|Asia|Philippines|Soccsksargen|Province of Sultan Kudarat|Lambayong,2,1
2008-608,2008-608_1682811,1682811,3,Province of Tarlac,15.5,120.5,ADM2,6295630|6255147|PH|03|1682811,Earth|Asia|Philippines|Central Luzon|Province of Tarlac,1,1
2008-608,2008-608_1697473,1697473,3,Province of Nueva Ecija,15.58333,121,ADM2,6295630|6255147|PH|03|1697473,Earth|Asia|Philippines|Central Luzon|Province of Nueva Ecija,1,1
2008-608,2008-608_1723064,1723064,3,Province of Bulacan,15,121.08333,ADM2,6295630|6255147|PH|03|1723064,Earth|Asia|Philippines|Central Luzon|Province of Bulacan,1,1
2008-608,2008-608_1695848,1695848,3,Province of Pampanga,15.06667,120.66667,ADM2,6295630|6255147|PH|03|1695848,Earth|Asia|Philippines|Central Luzon|Province of Pampanga,1,1
2008-571,2008-571_7521303,7521303,4,Calabarzon,14.31,121.09,ADM1,6295630|6255147|PH|40,Earth|Asia|Philippines|Calabarzon,1,1
2008-571,2008-571_7521310,7521310,4,Bicol,13.31389,123.56389,ADM1,6295630|6255147|PH|05,Earth|Asia|Philippines|Bicol,1,1
2008-571,2008-571_7521296,7521296,4,Mimaropa,12.87014,121.13403,ADM1,6295630|6255147|PH|41,Earth|Asia|Philippines|Mimaropa,1,1
2008-545,2008-545_1685883,1685883,1,Solana,17.7,121.66667,ADM3,6295630|6255147|PH|02|1721086|1685883,Earth|Asia|Philippines|Cagayan Valley|Province of Cagayan|Solana,1,1
2008-545,2008-545_1692216,1692216,1,Quezon,17.31667,121.63333,ADM3,6295630|6255147|PH|02|1710515|1692216,Earth|Asia|Philippines|Cagayan Valley|Province of Isabela|Quezon,1,1
2008-545,2008-545_1717353,1717353,1,Claveria,18.57149,121.10331,ADM3,6295630|6255147|PH|02|1721086|1717353,Earth|Asia|Philippines|Cagayan Valley|Province of Cagayan|Claveria,1,1
2008-545,2008-545_1713860,1713860,1,Enrile,17.56667,121.66667,ADM3,6295630|6255147|PH|02|1721086|1713860,Earth|Asia|Philippines|Cagayan Valley|Province of Cagayan|Enrile,1,1
2008-545,2008-545_1713117,1713117,1,Gattaran,18.06667,121.9,ADM3,6295630|6255147|PH|02|1721086|1713117,Earth|Asia|Philippines|Cagayan Valley|Province of Cagayan|Gattaran,1,1
2008-545,2008-545_1680754,1680754,1,Tumauini,17.26667,121.88333,ADM3,6295630|6255147|PH|02|1710515|1680754,Earth|Asia|Philippines|Cagayan Valley|Province of Isabela|Tumauini,1,1
2008-545,2008-545_1730957,1730957,1,Amulung,17.83333,121.7,ADM3,6295630|6255147|PH|02|1721086|1730957,Earth|Asia|Philippines|Cagayan Valley|Province of Cagayan|Amulung,1,1
2008-545,2008-545_1711173,1711173,1,Iguig,17.75,121.76667,ADM3,6295630|6255147|PH|02|1721086|1711173,Earth|Asia|Philippines|Cagayan Valley|Province of Cagayan|Iguig,1,1
2008-545,2008-545_1717740,1717740,1,City of Cauayan,16.9,121.8,ADM3,6295630|6255147|PH|02|1710515|1717740,Earth|Asia|Philippines|Cagayan Valley|Province of Isabela|City of Cauayan,1,1
2008-545,2008-545_1694090,1694090,1,Peñablanca,17.68333,121.98333,ADM3,6295630|6255147|PH|02|1721086|1694090,Earth|Asia|Philippines|Cagayan Valley|Province of Cagayan|Peñablanca,1,1
2008-545,2008-545_1687544,1687544,1,Santo Tomas,17.36667,121.71667,ADM3,6295630|6255147|PH|02|1710515|1687544,Earth|Asia|Philippines|Cagayan Valley|Province of Isabela|Santo Tomas,1,1
2008-545,2008-545_1707205,1707205,1,Lasam,18.06667,121.55,ADM3,6295630|6255147|PH|02|1721086|1707205,Earth|Asia|Philippines|Cagayan Valley|Province of Cagayan|Lasam,1,1
2008-545,2008-545_1680935,1680935,1,Tuguegarao City,17.61667,121.75,ADM3,6295630|6255147|PH|02|1721086|1680935,Earth|Asia|Philippines|Cagayan Valley|Province of Cagayan|Tuguegarao City,1,1
2008-545,2008-545_1688059,1688059,1,Santa Maria,17.48333,121.73333,ADM3,6295630|6255147|PH|02|1710515|1688059,Earth|Asia|Philippines|Cagayan Valley|Province of Isabela|Santa Maria,1,1
2008-545,2008-545_1681286,1681286,1,Tuao,17.7,121.51667,ADM3,6295630|6255147|PH|02|1721086|1681286,Earth|Asia|Philippines|Cagayan Valley|Province of Cagayan|Tuao,1,1
2008-545,2008-545_1731600,1731600,1,Alcala,17.9,121.66667,ADM3,6295630|6255147|PH|02|1721086|1731600,Earth|Asia|Philippines|Cagayan Valley|Province of Cagayan|Alcala,1,1
2008-545,2008-545_1688845,1688845,1,San Pablo,17.46667,121.98333,ADM3,6295630|6255147|PH|02|1710515|1688845,Earth|Asia|Philippines|Cagayan Valley|Province of Isabela|San Pablo,1,1
2008-545,2008-545_1702593,1702593,1,Mallig,17.2,121.61667,ADM3,6295630|6255147|PH|02|1710515|1702593,Earth|Asia|Philippines|Cagayan Valley|Province of Isabela|Mallig,1,1
2008-545,2008-545_1719941,1719941,1,Camalaniugan,18.28333,121.66667,ADM3,6295630|6255147|PH|02|1721086|1719941,Earth|Asia|Philippines|Cagayan Valley|Province of Cagayan|Camalaniugan,1,1
2008-545,2008-545_1711148,1711148,1,Ilagan,17.16667,122.06667,ADM3,6295630|6255147|PH|02|1710515|1711148,Earth|Asia|Philippines|Cagayan Valley|Province of Isabela|Ilagan,1,1
2008-545,2008-545_1729120,1729120,1,Baggao,17.91667,121.96667,ADM3,6295630|6255147|PH|02|1721086|1729120,Earth|Asia|Philippines|Cagayan Valley|Province of Cagayan|Baggao,1,1
2008-545,2008-545_1722006,1722006,1,Cabagan,17.43333,121.75,ADM3,6295630|6255147|PH|02|1710515|1722006,Earth|Asia|Philippines|Cagayan Valley|Province of Isabela|Cabagan,1,1
2008-545,2008-545_1703774,1703774,1,Municipality of Delfin Albano,17.26667,121.73333,ADM3,6295630|6255147|PH|02|1710515|1703774,Earth|Asia|Philippines|Cagayan Valley|Province of Isabela|Municipality of Delfin Albano,1,1
2008-545,2008-545_1707883,1707883,1,Lal-lo,18.18333,121.88333,ADM3,6295630|6255147|PH|02|1721086|1707883,Earth|Asia|Philippines|Cagayan Valley|Province of Cagayan|Lal-lo,1,1
2008-540,2008-540_1684915,1684915,1,Tabogon,10.93333,123.98333,ADM3,6295630|6255147|PH|07|1717511|1684915,Earth|Asia|Philippines|Central Visayas|Province of Cebu|Tabogon,1,1
2008-540,2008-540_1727048,1727048,1,Bantayan,11.2,123.73333,ADM3,6295630|6255147|PH|07|1717511|1727048,Earth|Asia|Philippines|Central Visayas|Province of Cebu|Bantayan,1,1
2008-540,2008-540_1692902,1692902,1,Poro,10.68333,124.43333,ADM3,6295630|6255147|PH|07|1717511|1692902,Earth|Asia|Philippines|Central Visayas|Province of Cebu|Poro,1,1
2008-540,2008-540_1693855,1693855,1,Pilar,10.75,124.51667,ADM3,6295630|6255147|PH|07|1717511|1693855,Earth|Asia|Philippines|Central Visayas|Province of Cebu|Pilar,1,1
2008-540,2008-540_1681029,1681029,1,Tudela,10.66667,124.48333,ADM3,6295630|6255147|PH|07|1717511|1681029,Earth|Asia|Philippines|Central Visayas|Province of Cebu|Tudela,1,1
2008-540,2008-540_1690021,1690021,1,San Francisco,10.65,124.33333,ADM3,6295630|6255147|PH|07|1717511|1690021,Earth|Asia|Philippines|Central Visayas|Province of Cebu|San Francisco,1,1
2008-540,2008-540_1704128,1704128,1,Madridejos,11.26667,123.73333,ADM3,6295630|6255147|PH|07|1717511|1704128,Earth|Asia|Philippines|Central Visayas|Province of Cebu|Madridejos,1,1
2008-540,2008-540_1685927,1685927,1,Sogod,10.76667,123.96667,ADM3,6295630|6255147|PH|07|1717511|1685927,Earth|Asia|Philippines|Central Visayas|Province of Cebu|Sogod,1,1
2008-540,2008-540_1710690,1710690,1,Concepcion,9.6228,124.0026,PPL,6295630|6255147|PH|07|1724395|1710690,Earth|Asia|Philippines|Central Visayas|Province of Bohol|Concepcion,2,1
2008-540,2008-540_1711004,1711004,3,Province of Iloilo,11,122.66667,ADM2,6295630|6255147|PH|06|1711004,Earth|Asia|Philippines|Western Visayas|Province of Iloilo,1,1
2008-540,2008-540_1684822,1684822,1,Tabuelan,10.83333,123.91667,ADM3,6295630|6255147|PH|07|1717511|1684822,Earth|Asia|Philippines|Central Visayas|Province of Cebu|Tabuelan,1,1
2008-540,2008-540_1718340,1718340,1,Carmen,10.58333,123.96667,ADM3,6295630|6255147|PH|07|1717511|1718340,Earth|Asia|Philippines|Central Visayas|Province of Cebu|Carmen,1,1
2008-540,2008-540_1688180,1688180,1,Santa Fe,11.16667,123.78333,ADM3,6295630|6255147|PH|07|1717511|1688180,Earth|Asia|Philippines|Central Visayas|Province of Cebu|Santa Fe,1,1
2008-540,2008-540_1699898,1699898,1,Medellin,11.11667,123.96667,ADM3,6295630|6255147|PH|07|1717511|1699898,Earth|Asia|Philippines|Central Visayas|Province of Cebu|Medellin,1,1
2008-540,2008-540_1688596,1688596,1,San Remigio,11,123.93333,ADM3,6295630|6255147|PH|07|1717511|1688596,Earth|Asia|Philippines|Central Visayas|Province of Cebu|San Remigio,1,1
2008-540,2008-540_1693779,1693779,1,Pililla,14.45,121.33333,ADM3,6295630|6255147|PH|40|1691591|1693779,Earth|Asia|Philippines|Calabarzon|Province of Rizal|Pililla,1,1
2008-540,2008-540_1723928,1723928,1,Borbon,10.83333,124,ADM3,6295630|6255147|PH|07|1717511|1723928,Earth|Asia|Philippines|Central Visayas|Province of Cebu|Borbon,1,1
2008-540,2008-540_1685215,1685215,3,Province of Surigao del Norte,9.66667,125.63333,ADM2,6295630|6255147|PH|13|1685215,Earth|Asia|Philippines|Caraga|Province of Surigao del Norte,1,1
2008-540,2008-540_1717852,1717852,1,Catmon,10.66667,123.95,ADM3,6295630|6255147|PH|07|1717511|1717852,Earth|Asia|Philippines|Central Visayas|Province of Cebu|Catmon,1,1
2008-540,2008-540_1681080,1681080,1,Tuburan,10.71667,123.86667,ADM3,6295630|6255147|PH|07|1717511|1681080,Earth|Asia|Philippines|Central Visayas|Province of Cebu|Tuburan,1,1
2008-426,2008-426_1710442,1710442,1,Itogon,16.32528,120.70584,ADM3,6295630|6255147|PH|15|1725582|1710442,Earth|Asia|Philippines|Cordillera|Province of Benguet|Itogon,1,1
2008-393,2008-393_1704272,1704272,1,Maco,7.4,125.93333,ADM3,6295630|6255147|PH|11|1715347|1704272,Earth|Asia|Philippines|Davao|Province of Davao del Norte|Maco,1,1
2008-369,2008-369_1721086,1721086,3,Province of Cagayan,18,121.83333,ADM2,6295630|6255147|PH|02|1721086,Earth|Asia|Philippines|Cagayan Valley|Province of Cagayan,1,1
2008-369,2008-369_7521301,7521301,4,Ilocos,16.97917,120.52083,ADM1,6295630|6255147|PH|01,Earth|Asia|Philippines|Ilocos,1,1
2008-369,2008-369_1707052,1707052,3,Province of La Union,16.5,120.41667,ADM2,6295630|6255147|PH|01|1707052,Earth|Asia|Philippines|Ilocos|Province of La Union,1,1
2008-369,2008-369_1725582,1725582,3,Province of Benguet,16.5,120.66667,ADM2,6295630|6255147|PH|15|1725582,Earth|Asia|Philippines|Cordillera|Province of Benguet,1,1
2008-347,2008-347_1727081,1727081,1,Bansalan,6.81667,125.21667,ADM3,6295630|6255147|PH|11|1715345|1727081,Earth|Asia|Philippines|Davao|Province of Davao del Sur|Bansalan,1,1
2008-329,2008-329_8367020,8367020,3,Cordillera Administrative Region,17.22422,121.20612,RGN,6295630|6255147|PH|00,Earth|Asia|Philippines|Cordillera Administrative Region,1,1
2008-329,2008-329_1692193,1692193,3,Quezon City,14.63333,121.03333,ADM2,6295630|6255147|PH|NCR|1692193,Earth|Asia|Philippines|National Capital Region|Quezon City,1,1
2008-329,2008-329_7521301,7521301,4,Ilocos,16.97917,120.52083,ADM1,6295630|6255147|PH|01,Earth|Asia|Philippines|Ilocos,1,1
2008-329,2008-329_7521305,7521305,4,Central Luzon,15.30714,120.79762,ADM1,6295630|6255147|PH|03,Earth|Asia|Philippines|Central Luzon,1,1
2008-292,2008-292_1711032,1711032,3,Province of Ilocos Sur,17.33333,120.58333,ADM2,6295630|6255147|PH|01|1711032,Earth|Asia|Philippines|Ilocos|Province of Ilocos Sur,1,1
2008-292,2008-292_1693942,1693942,1,Piddig,18.18283,120.75663,ADM3,6295630|6255147|PH|01|1711034|1693942,Earth|Asia|Philippines|Ilocos|Province of Ilocos Norte|Piddig,1,1
2008-292,2008-292_7521311,7521311,4,National Capital Region,14.57775,121.04599,ADM1,6295630|6255147|PH|NCR,Earth|Asia|Philippines|National Capital Region,1,1
2008-292,2008-292_1732380,1732380,3,Province of Abra,17.58333,120.75,ADM2,6295630|6255147|PH|15|1732380,Earth|Asia|Philippines|Cordillera|Province of Abra,1,1
2008-292,2008-292_1694485,1694485,1,Pasuquin,18.36667,120.63333,ADM3,6295630|6255147|PH|01|1711034|1694485,Earth|Asia|Philippines|Ilocos|Province of Ilocos Norte|Pasuquin,1,1
